"group","axis","value"
"psychedelic hip hop","energy",0.642675067
"psychedelic hip hop","liveness",0.261305553
"psychedelic hip hop","tempo",103.8632931
"psychedelic pop","danceability",0.565554531
"psychedelic pop","energy",0.529460266
"psychedelic pop","liveness",0.289683692
"psychedelic pop","tempo",109.3801101
"psychedelic punk","danceability",0.343428571
"psychedelic punk","energy",0.832178571
"psychedelic punk","liveness",0.220232143
"psychedelic punk","tempo",133.5868214
"psychedelic rock","danceability",0.481231381
"psychedelic rock","energy",0.576540834
"psychedelic rock","liveness",0.216640902
"psychedelic rock","tempo",121.7755982
"psychedelic trance","danceability",0.654
"psychedelic trance","energy",0.823
"psychedelic trance","liveness",0.186
"psychedelic trance","tempo",144.995
"psychill","danceability",0.751
"psychill","energy",0.688
"psychill","liveness",0.417
"psychill","tempo",90.07
"psychobilly","danceability",0.478817143
"psychobilly","energy",0.857124505
"psychobilly","liveness",0.219469357
"psychobilly","tempo",131.0212037
"pub rock","danceability",0.52041969
"pub rock","energy",0.666276822
"pub rock","liveness",0.175520578
"pub rock","tempo",131.9771607
"puerto rican folk","danceability",0.658864827
"puerto rican folk","energy",0.627679091
"puerto rican folk","liveness",0.110247478
"puerto rican folk","tempo",110.1951085
"puerto rican pop","danceability",0.520319395
"puerto rican pop","energy",0.597494416
"puerto rican pop","liveness",0.201535585
"puerto rican pop","tempo",112.9029875
"puerto rican rock","danceability",0.587785714
"puerto rican rock","energy",0.73657672
"puerto rican rock","liveness",0.422660847
"puerto rican rock","tempo",125.3375767
"punjabi folk","danceability",0.598954545
"punjabi folk","energy",0.282954545
"punjabi folk","liveness",0.162054545
"punjabi folk","tempo",102.3721818
"punjabi hip hop","danceability",0.756
"punjabi hip hop","energy",0.858
"punjabi hip hop","liveness",0.061
"punjabi hip hop","tempo",101.985
"punjabi pop","danceability",0.722714286
"punjabi pop","energy",0.807619048
"punjabi pop","liveness",0.21255
"punjabi pop","tempo",114.3740238
"punk","danceability",0.437351379
"punk","energy",0.838857841
"punk","liveness",0.223894046
"punk","tempo",134.5115702
"punk 'n' roll","danceability",0.416813834
"punk 'n' roll","energy",0.892352635
"punk 'n' roll","liveness",0.253098432
"punk 'n' roll","tempo",138.556663
"punk blues","danceability",0.471162454
"punk blues","energy",0.76748818
"punk blues","liveness",0.220452736
"punk blues","tempo",130.8104505
"punk rock italiano","danceability",0.485
"punk rock italiano","energy",0.951
"punk rock italiano","liveness",0.376
"punk rock italiano","tempo",103.274
"punta","danceability",0.7805
"punta","energy",0.672166667
"punta","liveness",0.2098
"punta","tempo",114.731
"purple sound","danceability",0.711
"purple sound","energy",0.761
"purple sound","liveness",0.134
"purple sound","tempo",160.738
"qawwali","danceability",0.654
"qawwali","energy",0.359
"qawwali","liveness",0.1006
"qawwali","tempo",90.1185
"quatuor a cordes","danceability",0.286
"quatuor a cordes","energy",0.0439
"quatuor a cordes","liveness",0.147
"quatuor a cordes","tempo",152.867
"quebec death metal","danceability",0.232
"quebec death metal","energy",0.964
"quebec death metal","liveness",0.297
"quebec death metal","tempo",160.453
"quebec indie","danceability",0.547694444
"quebec indie","energy",0.718847222
"quebec indie","liveness",0.184888889
"quebec indie","tempo",96.10573611
"queens hip hop","danceability",0.724149373
"queens hip hop","energy",0.696326591
"queens hip hop","liveness",0.203855569
"queens hip hop","tempo",115.89748
"queercore","danceability",0.5855
"queercore","energy",0.905083333
"queercore","liveness",0.161108333
"queercore","tempo",150.6192917
"quiet storm","danceability",0.637246703
"quiet storm","energy",0.551989159
"quiet storm","liveness",0.171332724
"quiet storm","tempo",116.0127223
"quran","danceability",0.555
"quran","energy",0.304
"quran","liveness",0.223
"quran","tempo",84.909
"r&b","danceability",0.660798146
"r&b","energy",0.589798538
"r&b","liveness",0.169496949
"r&b","tempo",116.0389634
"r&b en espanol","danceability",0.729608333
"r&b en espanol","energy",0.56565
"r&b en espanol","liveness",0.158404167
"r&b en espanol","tempo",131.1827
"rabindra sangeet","danceability",0.440814466
"rabindra sangeet","energy",0.224662082
"rabindra sangeet","liveness",0.161985134
"rabindra sangeet","tempo",101.603203
"radio symphony","danceability",0.291808036
"radio symphony","energy",0.177015212
"radio symphony","liveness",0.169541974
"radio symphony","tempo",111.0083685
"ragtime","danceability",0.584725238
"ragtime","energy",0.314480985
"ragtime","liveness",0.218271221
"ragtime","tempo",122.7325248
"rai","danceability",0.72
"rai","energy",0.635
"rai","liveness",0.119
"rai","tempo",93.001
"ranchera","danceability",0.584567983
"ranchera","energy",0.431008481
"ranchera","liveness",0.195687392
"ranchera","tempo",123.0741514
"rap","danceability",0.722337155
"rap","energy",0.666648127
"rap","liveness",0.20950986
"rap","tempo",116.1422495
"rap chileno","danceability",0.7485
"rap chileno","energy",0.685
"rap chileno","liveness",0.1866
"rap chileno","tempo",100.456
"rap conciencia","danceability",0.663048611
"rap conciencia","energy",0.696802315
"rap conciencia","liveness",0.300131065
"rap conciencia","tempo",108.7544481
"rap conscient","danceability",0.730935
"rap conscient","energy",0.68316
"rap conscient","liveness",0.150149
"rap conscient","tempo",127.536405
"rap cristiano","danceability",0.555474747
"rap cristiano","energy",0.505686869
"rap cristiano","liveness",0.172008081
"rap cristiano","tempo",128.8342828
"rap dominicano","danceability",0.791346032
"rap dominicano","energy",0.725087302
"rap dominicano","liveness",0.165513016
"rap dominicano","tempo",106.1114365
"rap espanol","danceability",0.565
"rap espanol","energy",0.455
"rap espanol","liveness",0.115
"rap espanol","tempo",139.956
"rap kreyol","danceability",0.764037333
"rap kreyol","energy",0.714309333
"rap kreyol","liveness",0.1037544
"rap kreyol","tempo",107.72348
"rap latina","danceability",0.744162911
"rap latina","energy",0.650335093
"rap latina","liveness",0.170209139
"rap latina","tempo",108.5185527
"rap metal","danceability",0.495106492
"rap metal","energy",0.884177467
"rap metal","liveness",0.224076767
"rap metal","tempo",123.9954233
"rap napoletano","danceability",0.31
"rap napoletano","energy",0.169125
"rap napoletano","liveness",0.283875
"rap napoletano","tempo",117.975
"rap rock","danceability",0.532654376
"rap rock","energy",0.872320782
"rap rock","liveness",0.216211497
"rap rock","tempo",123.4307349
"rare groove","danceability",0.555151976
"rare groove","energy",0.637937183
"rare groove","liveness",0.180744225
"rare groove","tempo",115.1632862
"rave","danceability",0.625007359
"rave","energy",0.813688312
"rave","liveness",0.211828636
"rave","tempo",131.052708
"reading","danceability",0.476316514
"reading","energy",0.265584977
"reading","liveness",0.23141137
"reading","tempo",91.46155013
"reading indie","danceability",0.263522727
"reading indie","energy",0.724586364
"reading indie","liveness",0.244215909
"reading indie","tempo",102.0852045
"rebel blues","danceability",0.567194444
"rebel blues","energy",0.721210317
"rebel blues","liveness",0.162246561
"rebel blues","tempo",113.5092037
"rebetiko","danceability",0.535832388
"rebetiko","energy",0.373095238
"rebetiko","liveness",0.194318514
"rebetiko","tempo",116.3908978
"recorder","danceability",0.618
"recorder","energy",0.124
"recorder","liveness",0.142
"recorder","tempo",111.114
"red dirt","danceability",0.551231398
"red dirt","energy",0.619074195
"red dirt","liveness",0.210305533
"red dirt","tempo",119.8631559
"redneck","danceability",0.658307509
"redneck","energy",0.696044691
"redneck","liveness",0.179132167
"redneck","tempo",124.7261364
"reggae","danceability",0.747229604
"reggae","energy",0.538065319
"reggae","liveness",0.16337966
"reggae","tempo",116.0382051
"reggae en espanol","danceability",0.7310403
"reggae en espanol","energy",0.665889771
"reggae en espanol","liveness",0.23028056
"reggae en espanol","tempo",117.627753
"reggae fusion","danceability",0.707267086
"reggae fusion","energy",0.660391044
"reggae fusion","liveness",0.148719195
"reggae fusion","tempo",122.0680539
"reggae rock","danceability",0.72086322
"reggae rock","energy",0.582728237
"reggae rock","liveness",0.162858826
"reggae rock","tempo",117.696101
"reggaeton","danceability",0.740252495
"reggaeton","energy",0.72765087
"reggaeton","liveness",0.211549205
"reggaeton","tempo",118.9540229
"reggaeton chileno","danceability",0.876
"reggaeton chileno","energy",0.568
"reggaeton chileno","liveness",0.187
"reggaeton chileno","tempo",98.027
"reggaeton flow","danceability",0.745722264
"reggaeton flow","energy",0.706822401
"reggaeton flow","liveness",0.189629118
"reggaeton flow","tempo",123.3597437
"regional mexican","danceability",0.680434719
"regional mexican","energy",0.618065109
"regional mexican","liveness",0.156935109
"regional mexican","tempo",126.9344088
"regional mexican pop","danceability",0.706973901
"regional mexican pop","energy",0.646762886
"regional mexican pop","liveness",0.157138878
"regional mexican pop","tempo",126.177586
"relaxative","danceability",0.708194444
"relaxative","energy",0.391416667
"relaxative","liveness",0.140038889
"relaxative","tempo",110.9477222
"renaissance","danceability",0.336448485
"renaissance","energy",0.137197576
"renaissance","liveness",0.145928788
"renaissance","tempo",84.94505303
"retro metal","danceability",0.419357143
"retro metal","energy",0.812071429
"retro metal","liveness",0.106621429
"retro metal","tempo",128.3214286
"retro soul","danceability",0.573227083
"retro soul","energy",0.64470625
"retro soul","liveness",0.17638125
"retro soul","tempo",127.6008229
"rhode island indie","danceability",0.493833333
"rhode island indie","energy",0.771933333
"rhode island indie","liveness",0.151866667
"rhode island indie","tempo",120.1471333
"rhythm and blues","danceability",0.556209389
"rhythm and blues","energy",0.471280697
"rhythm and blues","liveness",0.201116189
"rhythm and blues","tempo",121.5689654
"riddim","danceability",0.674088889
"riddim","energy",0.707130159
"riddim","liveness",0.155860317
"riddim","tempo",121.7732222
"rif","danceability",0.491111111
"rif","energy",0.535
"rif","liveness",0.272655556
"rif","tempo",132.25
"riot grrrl","danceability",0.482179714
"riot grrrl","energy",0.840983333
"riot grrrl","liveness",0.156401276
"riot grrrl","tempo",138.776441
"ritmo kombina","danceability",0.845
"ritmo kombina","energy",0.578333333
"ritmo kombina","liveness",0.069533333
"ritmo kombina","tempo",132.154
"rochester mn indie","danceability",0.637333333
"rochester mn indie","energy",0.671333333
"rochester mn indie","liveness",0.279666667
"rochester mn indie","tempo",117.9136667
"rochester ny indie","danceability",0.7955
"rochester ny indie","energy",0.678291667
"rochester ny indie","liveness",0.112625
"rochester ny indie","tempo",113.8842083
"rock","danceability",0.499536681
"rock","energy",0.706954262
"rock","liveness",0.210713125
"rock","tempo",124.6639412
"rock alternatif francais","danceability",0.672
"rock alternatif francais","energy",0.721
"rock alternatif francais","liveness",0.122
"rock alternatif francais","tempo",105.225
"rock alternativo brasileiro","danceability",0.58425
"rock alternativo brasileiro","energy",0.6685
"rock alternativo brasileiro","liveness",0.21345
"rock alternativo brasileiro","tempo",128.66725
"rock andaluz","danceability",0.5313
"rock andaluz","energy",0.7791
"rock andaluz","liveness",0.3652
"rock andaluz","tempo",94.0013
"rock chapin","danceability",0.591
"rock chapin","energy",0.672
"rock chapin","liveness",0.112
"rock chapin","tempo",139.939
"rock cristiano","danceability",0.487737798
"rock cristiano","energy",0.576265774
"rock cristiano","liveness",0.306144494
"rock cristiano","tempo",123.8118714
"rock drums","danceability",0.541633799
"rock drums","energy",0.617007596
"rock drums","liveness",0.181302088
"rock drums","tempo",129.7419668
"rock en espanol","danceability",0.615236411
"rock en espanol","energy",0.659311712
"rock en espanol","liveness",0.192695669
"rock en espanol","tempo",122.4658405
"rock gaucho","danceability",0.508475979
"rock gaucho","energy",0.676920808
"rock gaucho","liveness",0.205678832
"rock gaucho","tempo",125.8705748
"rock nacional","danceability",0.54068088
"rock nacional","energy",0.531796313
"rock nacional","liveness",0.18941908
"rock nacional","tempo",115.9556452
"rock nacional brasileiro","danceability",0.568521415
"rock nacional brasileiro","energy",0.72750184
"rock nacional brasileiro","liveness",0.228211015
"rock nacional brasileiro","tempo",127.5008822
"rock steady","danceability",0.749653873
"rock steady","energy",0.496993156
"rock steady","liveness",0.153321892
"rock steady","tempo",114.7764183
"rock urbano mexicano","danceability",0.510962048
"rock urbano mexicano","energy",0.699530443
"rock urbano mexicano","liveness",0.170657348
"rock urbano mexicano","tempo",130.8393765
"rock-and-roll","danceability",0.547758059
"rock-and-roll","energy",0.545205663
"rock-and-roll","liveness",0.199900654
"rock-and-roll","tempo",120.9644635
"rockabilly","danceability",0.547809362
"rockabilly","energy",0.600239197
"rockabilly","liveness",0.200240315
"rockabilly","tempo",122.4701412
"rockabilly en espanol","danceability",0.478105263
"rockabilly en espanol","energy",0.708263158
"rockabilly en espanol","liveness",0.307171053
"rockabilly en espanol","tempo",111.7390789
"roda de samba","danceability",0.68475
"roda de samba","energy",0.39775
"roda de samba","liveness",0.3234
"roda de samba","tempo",105.40025
"romanian folk","danceability",0.374625
"romanian folk","energy",0.265125
"romanian folk","liveness",0.10505
"romanian folk","tempo",85.178375
"romanian hip hop","danceability",0.724
"romanian hip hop","energy",0.545666667
"romanian hip hop","liveness",0.177433333
"romanian hip hop","tempo",94.657
"romanian pop","danceability",0.668592593
"romanian pop","energy",0.793740741
"romanian pop","liveness",0.099522222
"romanian pop","tempo",121.987
"romanian rock","danceability",0.484102137
"romanian rock","energy",0.376346968
"romanian rock","liveness",0.215097553
"romanian rock","tempo",115.6756682
"romantico","danceability",0.550005556
"romantico","energy",0.493596667
"romantico","liveness",0.173969167
"romantico","tempo",111.8163806
"roots americana","danceability",0.553415614
"roots americana","energy",0.562970044
"roots americana","liveness",0.195944408
"roots americana","tempo",116.4844333
"roots reggae","danceability",0.742464623
"roots reggae","energy",0.564558144
"roots reggae","liveness",0.153948277
"roots reggae","tempo",118.2334398
"roots rock","danceability",0.547455949
"roots rock","energy",0.573088297
"roots rock","liveness",0.210330794
"roots rock","tempo",121.4225245
"roots worship","danceability",0.46103736
"roots worship","energy",0.426675968
"roots worship","liveness",0.155154943
"roots worship","tempo",117.5428648
"rosary","danceability",0.302711237
"rosary","energy",0.193936501
"rosary","liveness",0.146997278
"rosary","tempo",98.92667557
"rumba","danceability",0.564143056
"rumba","energy",0.590375748
"rumba","liveness",0.173318293
"rumba","tempo",112.676504
"rumba congolaise","danceability",0.535
"rumba congolaise","energy",0.587
"rumba congolaise","liveness",0.136
"rumba congolaise","tempo",96.827
"rune folk","danceability",0.452416667
"rune folk","energy",0.3178
"rune folk","liveness",0.231416667
"rune folk","tempo",99.11116667
"russian alternative","danceability",0.386
"russian alternative","energy",0.796
"russian alternative","liveness",0.124
"russian alternative","tempo",148.6
"russian ccm","danceability",0.3755625
"russian ccm","energy",0.558145833
"russian ccm","liveness",0.325845833
"russian ccm","tempo",136.9669792
"russian chanson","danceability",0.588766667
"russian chanson","energy",0.442866667
"russian chanson","liveness",0.209993333
"russian chanson","tempo",99.9109
"russian contemporary classical","danceability",0.443
"russian contemporary classical","energy",0.127
"russian contemporary classical","liveness",0.692
"russian contemporary classical","tempo",134.982
"russian dance","danceability",0.653
"russian dance","energy",0.945
"russian dance","liveness",0.439
"russian dance","tempo",126.093
"russian folk","danceability",0.465248918
"russian folk","energy",0.365034091
"russian folk","liveness",0.156204545
"russian folk","tempo",122.1214946
"russian hip hop","danceability",0.4615
"russian hip hop","energy",0.91125
"russian hip hop","liveness",0.2595
"russian hip hop","tempo",166.14125
"russian jazz","danceability",0.5933
"russian jazz","energy",0.2929
"russian jazz","liveness",0.15352
"russian jazz","tempo",122.5698
"russian metal","danceability",0.442192308
"russian metal","energy",0.817230769
"russian metal","liveness",0.194253846
"russian metal","tempo",132.2280385
"russian modern classical","danceability",0.362037259
"russian modern classical","energy",0.19236815
"russian modern classical","liveness",0.212295183
"russian modern classical","tempo",102.8359908
"russian pop","danceability",0.549184444
"russian pop","energy",0.570517778
"russian pop","liveness",0.209466222
"russian pop","tempo",117.3026044
"russian post-punk","danceability",0.626177778
"russian post-punk","energy",0.776911111
"russian post-punk","liveness",0.229662222
"russian post-punk","tempo",141.5706
"russian punk","danceability",0.485147619
"russian punk","energy",0.605247619
"russian punk","liveness",0.193740952
"russian punk","tempo",124.4784
"russian rock","danceability",0.502257265
"russian rock","energy",0.558436752
"russian rock","liveness",0.201920171
"russian rock","tempo",120.823388
"russian romanticism","danceability",0.274245531
"russian romanticism","energy",0.162392151
"russian romanticism","liveness",0.17867223
"russian romanticism","tempo",102.6049501
"russian shoegaze","danceability",0.655
"russian shoegaze","energy",0.653
"russian shoegaze","liveness",0.0781
"russian shoegaze","tempo",114.995
"rva indie","danceability",0.759
"rva indie","energy",0.684
"rva indie","liveness",0.13
"rva indie","tempo",107.948
"rwandan traditional","danceability",0.26625
"rwandan traditional","energy",0.0316
"rwandan traditional","liveness",0.11225
"rwandan traditional","tempo",91.2115
"ryukyu ongaku","danceability",0.424
"ryukyu ongaku","energy",0.19235
"ryukyu ongaku","liveness",0.1124
"ryukyu ongaku","tempo",101.603
"sacramento indie","danceability",0.47938892
"sacramento indie","energy",0.762078058
"sacramento indie","liveness",0.181948773
"sacramento indie","tempo",114.5537324
"sacred steel","danceability",0.633222222
"sacred steel","energy",0.870333333
"sacred steel","liveness",0.283333333
"sacred steel","tempo",86.76966667
"salsa","danceability",0.644410073
"salsa","energy",0.642733852
"salsa","liveness",0.178730312
"salsa","tempo",115.0786685
"salsa choke","danceability",0.720866667
"salsa choke","energy",0.660712821
"salsa choke","liveness",0.20321641
"salsa choke","tempo",124.2555821
"salsa colombiana","danceability",0.680252088
"salsa colombiana","energy",0.728817627
"salsa colombiana","liveness",0.18164337
"salsa colombiana","tempo",126.7851158
"salsa cubana","danceability",0.789
"salsa cubana","energy",0.727
"salsa cubana","liveness",0.0676
"salsa cubana","tempo",87.739
"salsa international","danceability",0.636434471
"salsa international","energy",0.631605286
"salsa international","liveness",0.209414059
"salsa international","tempo",111.8695381
"salsa peruana","danceability",0.623055556
"salsa peruana","energy",0.688083333
"salsa peruana","liveness",0.123794444
"salsa peruana","tempo",120.9525694
"salsa puertorriquena","danceability",0.644486625
"salsa puertorriquena","energy",0.639911811
"salsa puertorriquena","liveness",0.174050525
"salsa puertorriquena","tempo",115.356119
"salsa venezolana","danceability",0.583472965
"salsa venezolana","energy",0.638132008
"salsa venezolana","liveness",0.143189937
"salsa venezolana","tempo",103.5799
"samba","danceability",0.583085612
"samba","energy",0.483689373
"samba","liveness",0.194211958
"samba","tempo",115.3297278
"samba de roda","danceability",0.602519658
"samba de roda","energy",0.468996068
"samba de roda","liveness",0.200426068
"samba de roda","tempo",107.2518957
"samba-enredo","danceability",0.537375
"samba-enredo","energy",0.644625
"samba-enredo","liveness",0.158375
"samba-enredo","tempo",81.7795
"samba-rock","danceability",0.569213704
"samba-rock","energy",0.656845556
"samba-rock","liveness",0.166726889
"samba-rock","tempo",113.2719407
"san diego indie","danceability",0.563651852
"san diego indie","energy",0.723403704
"san diego indie","liveness",0.2313
"san diego indie","tempo",126.0888648
"san diego rap","danceability",0.783949074
"san diego rap","energy",0.600707407
"san diego rap","liveness",0.292576019
"san diego rap","tempo",109.4323491
"san marcos tx indie","danceability",0.501812903
"san marcos tx indie","energy",0.666354194
"san marcos tx indie","liveness",0.24337471
"san marcos tx indie","tempo",114.1770116
"sandalwood","danceability",0.533875
"sandalwood","energy",0.3954625
"sandalwood","liveness",0.15025
"sandalwood","tempo",92.50875
"sarod","danceability",0.361666667
"sarod","energy",0.3828
"sarod","liveness",0.15168
"sarod","tempo",109.0049333
"saskatchewan indie","danceability",0.547111111
"saskatchewan indie","energy",0.319944444
"saskatchewan indie","liveness",0.103555556
"saskatchewan indie","tempo",103.2454722
"scandinavian r&b","danceability",0.658727273
"scandinavian r&b","energy",0.437090909
"scandinavian r&b","liveness",0.115054545
"scandinavian r&b","tempo",128.8251818
"scandipop","danceability",0.600228545
"scandipop","energy",0.59992203
"scandipop","liveness",0.160965934
"scandipop","tempo",119.9087037
"schlager","danceability",0.51
"schlager","energy",0.471
"schlager","liveness",0.25225
"schlager","tempo",114.53175
"scorecore","danceability",0.33958099
"scorecore","energy",0.340786178
"scorecore","liveness",0.14732318
"scorecore","tempo",108.6509125
"scottish electronic","danceability",0.606231
"scottish electronic","energy",0.725903
"scottish electronic","liveness",0.1344575
"scottish electronic","tempo",126.271825
"scottish fiddle","danceability",0.312833333
"scottish fiddle","energy",0.165266667
"scottish fiddle","liveness",0.309
"scottish fiddle","tempo",138.6361667
"scottish folk","danceability",0.3835
"scottish folk","energy",0.368266667
"scottish folk","liveness",0.155466667
"scottish folk","tempo",142.6237
"scottish hip hop","danceability",0.711
"scottish hip hop","energy",0.761
"scottish hip hop","liveness",0.134
"scottish hip hop","tempo",160.738
"scottish indie","danceability",0.434039178
"scottish indie","energy",0.725782699
"scottish indie","liveness",0.217001873
"scottish indie","tempo",119.5024213
"scottish metal","danceability",0.480166667
"scottish metal","energy",0.948166667
"scottish metal","liveness",0.209533333
"scottish metal","tempo",110.031
"scottish new wave","danceability",0.599076585
"scottish new wave","energy",0.660747839
"scottish new wave","liveness",0.17394827
"scottish new wave","tempo",121.8426067
"scottish rock","danceability",0.533096227
"scottish rock","energy",0.736519493
"scottish rock","liveness",0.234415851
"scottish rock","tempo",126.4084066
"scottish singer-songwriter","danceability",0.569175758
"scottish singer-songwriter","energy",0.572960093
"scottish singer-songwriter","liveness",0.12143035
"scottish singer-songwriter","tempo",104.732814
"scratch","danceability",0.646111111
"scratch","energy",0.672
"scratch","liveness",0.171388889
"scratch","tempo",100.95
"scream rap","danceability",0.704666667
"scream rap","energy",0.720666667
"scream rap","liveness",0.236066667
"scream rap","tempo",122.4355
"screamo","danceability",0.426246467
"screamo","energy",0.855125953
"screamo","liveness",0.220879364
"screamo","tempo",133.5722275
"seattle indie","danceability",0.517764087
"seattle indie","energy",0.560386508
"seattle indie","liveness",0.159390853
"seattle indie","tempo",128.3895637
"second line","danceability",0.664845833
"second line","energy",0.717579167
"second line","liveness",0.232062917
"second line","tempo",116.8602188
"sefardi","danceability",0.5335
"sefardi","energy",0.7505
"sefardi","liveness",0.07675
"sefardi","tempo",122.2805
"semba","danceability",0.511
"semba","energy",0.369
"semba","liveness",0.364
"semba","tempo",110.497
"serialism","danceability",0.270765667
"serialism","energy",0.149227467
"serialism","liveness",0.171210667
"serialism","tempo",96.14643333
"sertanejo","danceability",0.607824868
"sertanejo","energy",0.540936349
"sertanejo","liveness",0.243444643
"sertanejo","tempo",110.7469308
"sertanejo pop","danceability",0.594071429
"sertanejo pop","energy",0.509551429
"sertanejo pop","liveness",0.43180119
"sertanejo pop","tempo",98.63327381
"sertanejo tradicional","danceability",0.623485185
"sertanejo tradicional","energy",0.363820741
"sertanejo tradicional","liveness",0.164587037
"sertanejo tradicional","tempo",112.9909704
"sertanejo universitario","danceability",0.63698006
"sertanejo universitario","energy",0.55797006
"sertanejo universitario","liveness",0.235208557
"sertanejo universitario","tempo",114.1526201
"sevdah","danceability",0.56275
"sevdah","energy",0.671944444
"sevdah","liveness",0.202644444
"sevdah","tempo",117.4398611
"sevillanas","danceability",0.687
"sevillanas","energy",0.399
"sevillanas","liveness",0.381
"sevillanas","tempo",113.026
"shaabi","danceability",0.725
"shaabi","energy",0.594
"shaabi","liveness",0.22
"shaabi","tempo",91.794
"shabad","danceability",0.443571429
"shabad","energy",0.174114286
"shabad","liveness",0.233428571
"shabad","tempo",93.21685714
"shakuhachi","danceability",0.249241667
"shakuhachi","energy",0.165198333
"shakuhachi","liveness",0.164233333
"shakuhachi","tempo",111.5422917
"shamanic","danceability",0.339675521
"shamanic","energy",0.220627656
"shamanic","liveness",0.140111458
"shamanic","tempo",106.7933125
"shanty","danceability",0.65456
"shanty","energy",0.24428
"shanty","liveness",0.255346
"shanty","tempo",122.45432
"sheffield indie","danceability",0.414100926
"sheffield indie","energy",0.655344444
"sheffield indie","liveness",0.193342593
"sheffield indie","tempo",122.6578148
"shibuya-kei","danceability",0.643705777
"shibuya-kei","energy",0.529849973
"shibuya-kei","liveness",0.170748485
"shibuya-kei","tempo",104.4747428
"shimmer pop","danceability",0.589926175
"shimmer pop","energy",0.7068511
"shimmer pop","liveness",0.179124099
"shimmer pop","tempo",118.4045252
"shimmer psych","danceability",0.6445
"shimmer psych","energy",0.61275
"shimmer psych","liveness",0.14715
"shimmer psych","tempo",97.4775
"shiver pop","danceability",0.53054793
"shiver pop","energy",0.612134532
"shiver pop","liveness",0.147558209
"shiver pop","tempo",125.8254977
"shoegaze","danceability",0.413467937
"shoegaze","energy",0.634530671
"shoegaze","liveness",0.167971334
"shoegaze","tempo",123.5458479
"show tunes","danceability",0.55316217
"show tunes","energy",0.463247205
"show tunes","liveness",0.2033122
"show tunes","tempo",117.8277085
"shred","danceability",0.433575964
"shred","energy",0.822109388
"shred","liveness",0.213933878
"shred","tempo",128.8438495
"shush","danceability",0.082566667
"shush","energy",0.112379667
"shush","liveness",0.420666667
"shush","tempo",71.784
"singaporean mandopop","danceability",0.560392496
"singaporean mandopop","energy",0.48989899
"singaporean mandopop","liveness",0.163681097
"singaporean mandopop","tempo",124.002912
"singaporean pop","danceability",0.577838384
"singaporean pop","energy",0.449747475
"singaporean pop","liveness",0.161531313
"singaporean pop","tempo",117.6144657
"singaporean singer-songwriter","danceability",0.474555556
"singaporean singer-songwriter","energy",0.545555556
"singaporean singer-songwriter","liveness",0.232111111
"singaporean singer-songwriter","tempo",154.0850556
"singer-songwriter","danceability",0.538882623
"singer-songwriter","energy",0.430307506
"singer-songwriter","liveness",0.18016798
"singer-songwriter","tempo",115.7236717
"singing bowl","danceability",0.09895
"singing bowl","energy",0.002825
"singing bowl","liveness",0.1125
"singing bowl","tempo",62.807
"sitar","danceability",0.382109375
"sitar","energy",0.247618594
"sitar","liveness",0.117967187
"sitar","tempo",109.9245469
"ska","danceability",0.654678612
"ska","energy",0.625859742
"ska","liveness",0.174934502
"ska","tempo",123.3581309
"ska argentino","danceability",0.678783862
"ska argentino","energy",0.671122492
"ska argentino","liveness",0.181665973
"ska argentino","tempo",117.4758109
"ska jazz","danceability",0.652
"ska jazz","energy",0.461
"ska jazz","liveness",0.13115
"ska jazz","tempo",152.4625
"ska mexicano","danceability",0.58543301
"ska mexicano","energy",0.805080102
"ska mexicano","liveness",0.162210552
"ska mexicano","tempo",140.3276129
"ska punk","danceability",0.513375895
"ska punk","energy",0.842283107
"ska punk","liveness",0.226813613
"ska punk","tempo",127.9710098
"ska revival","danceability",0.725474455
"ska revival","energy",0.593333517
"ska revival","liveness",0.157089268
"ska revival","tempo",121.9879029
"skate punk","danceability",0.443411037
"skate punk","energy",0.893080181
"skate punk","liveness",0.237405239
"skate punk","tempo",134.9955841
"skiffle","danceability",0.5395
"skiffle","energy",0.486
"skiffle","liveness",0.21055
"skiffle","tempo",115.272
"skramz","danceability",0.506
"skramz","energy",0.0971
"skramz","liveness",0.128
"skramz","tempo",198.06
"slack-key guitar","danceability",0.502763542
"slack-key guitar","energy",0.298896875
"slack-key guitar","liveness",0.156439583
"slack-key guitar","tempo",113.6769714
"slam poetry","danceability",0.623001488
"slam poetry","energy",0.756377976
"slam poetry","liveness",0.178531845
"slam poetry","tempo",153.8805417
"slamming deathcore","danceability",0.385923077
"slamming deathcore","energy",0.884307692
"slamming deathcore","liveness",0.206838462
"slamming deathcore","tempo",134.9803846
"slavic folk metal","danceability",0.262
"slavic folk metal","energy",0.928
"slavic folk metal","liveness",0.195
"slavic folk metal","tempo",161.925
"slayer","danceability",0.458381579
"slayer","energy",0.904578947
"slayer","liveness",0.184405263
"slayer","tempo",133.7109474
"slc indie","danceability",0.3035
"slc indie","energy",0.44325
"slc indie","liveness",0.106033333
"slc indie","tempo",141.1234167
"sleaze rock","danceability",0.506027694
"sleaze rock","energy",0.792042545
"sleaze rock","liveness",0.233100835
"sleaze rock","tempo",123.3623433
"sleep","danceability",0.148888485
"sleep","energy",0.397740419
"sleep","liveness",0.348451032
"sleep","tempo",71.65676286
"slovak pop","danceability",0.673
"slovak pop","energy",0.688
"slovak pop","liveness",0.031
"slovak pop","tempo",162.045
"slovenian electronic","danceability",0.75475
"slovenian electronic","energy",0.6485
"slovenian electronic","liveness",0.198
"slovenian electronic","tempo",92.4935
